TERM_ID,TXN_CCY_CODE,TRN_AMOUNT,TRN_DT
ABI0026,AFN,15000,5/4/2025
ABI0029,AFN,12000,5/4/2025
ABI0030,AFN,16500,5/4/2025
ABI0031,AFN,84000,5/4/2025
ABI0031,USD,0,5/4/2025
ABI0032,AFN,107000,5/4/2025
ABI0034,AFN,8500,5/4/2025
ABI0034,USD,1300,5/4/2025
ABI0040,AFN,51000,5/4/2025
ABI0040,USD,8150,5/4/2025
ABI0041,AFN,133500,5/4/2025
ABI0041,USD,0,5/4/2025
ABI0042,AFN,209500,5/4/2025
ABI0042,USD,0,5/4/2025
ABI0043,AFN,11500,5/4/2025
ABI0043,USD,16500,5/4/2025
ABI0044,AFN,296000,5/4/2025
ABI0044,USD,0,5/4/2025
ABI0045,AFN,4000,5/4/2025
ABI0046,AFN,45000,5/4/2025
ABI0047,AFN,77500,5/4/2025
ABI0047,USD,0,5/4/2025
ABI0048,AFN,10000,5/4/2025
ABI0049,AFN,261500,5/4/2025
ABI0049,USD,0,5/4/2025
ABI0051,USD,200,5/4/2025
ABI0053,AFN,364500,5/4/2025
ABI0053,USD,0,5/4/2025
ABI0055,AFN,323500,5/4/2025
ABI0055,USD,0,5/4/2025
ABI0056,AFN,247000,5/4/2025
ABI0056,USD,0,5/4/2025
ABI0057,AFN,300000,5/4/2025
ABI0057,USD,0,5/4/2025
ABI0063,AFN,10000,5/4/2025
ABI0063,USD,0,5/4/2025
ABI0067,AFN,95000,5/4/2025
ABI0071,AFN,3000,5/4/2025
ABI0072,AFN,30000,5/4/2025
ABI0073,AFN,58000,5/4/2025
ABI0073,USD,0,5/4/2025
ABI0077,AFN,25000,5/4/2025
ABI0080,AFN,159000,5/4/2025
ABI0080,USD,0,5/4/2025
ABI0081,AFN,99500,5/4/2025
ABI0082,AFN,258500,5/4/2025
ABI0086,AFN,18000,5/4/2025
ABI0087,AFN,282000,5/4/2025
ABI0087,USD,0,5/4/2025
ABI0090,USD,1700,5/4/2025
ABI0092,AFN,30000,5/4/2025
ABI0093,AFN,72500,5/4/2025
ABI0093,USD,0,5/4/2025
ABI0095,AFN,169500,5/4/2025
ABI0096,AFN,6000,5/4/2025
ABI0098,AFN,64500,5/4/2025
ABI0098,USD,0,5/4/2025
ABI0099,AFN,152500,5/4/2025
ABI0099,USD,0,5/4/2025
ABI0100,AFN,280500,5/4/2025
ABI0100,USD,4200,5/4/2025
ABI0101,AFN,2500,5/4/2025
ABI0101,USD,5350,5/4/2025
ABI0103,AFN,23000,5/4/2025
ABI0105,AFN,465000,5/4/2025
ABI0105,USD,0,5/4/2025
ABI0109,AFN,356000,5/4/2025
ABI0109,USD,0,5/4/2025
ABI0110,AFN,14000,5/4/2025
ABI0111,AFN,154500,5/4/2025
ABI0111,USD,0,5/4/2025
ABI0113,AFN,91600,5/4/2025
ABI0113,USD,1000,5/4/2025
ABI0114,AFN,36000,5/4/2025
ABI0114,USD,1200,5/4/2025
ABI0115,AFN,2000,5/4/2025
ABI0116,AFN,91000,5/4/2025
ABI0116,USD,0,5/4/2025
ABI0120,AFN,47000,5/4/2025
ABI0121,AFN,85500,5/4/2025
ABI0121,USD,0,5/4/2025
ABI0123,AFN,64000,5/4/2025
ABI0123,USD,0,5/4/2025
ABI0125,AFN,15000,5/4/2025
ABI0004,AFN,528500,5/5/2025
ABI0004,USD,0,5/5/2025
ABI0007,AFN,184000,5/5/2025
ABI0007,USD,0,5/5/2025
ABI0010,AFN,212500,5/5/2025
ABI0010,USD,0,5/5/2025
ABI0011,AFN,75500,5/5/2025
ABI0015,AFN,362000,5/5/2025
ABI0015,USD,0,5/5/2025
ABI0019,AFN,284000,5/5/2025
ABI0019,USD,0,5/5/2025
ABI0021,AFN,54500,5/5/2025
ABI0021,USD,0,5/5/2025
ABI0026,AFN,73000,5/5/2025
ABI0026,USD,0,5/5/2025
ABI0030,AFN,500000,5/5/2025
ABI0031,AFN,275000,5/5/2025
ABI0031,USD,0,5/5/2025
ABI0032,AFN,24500,5/5/2025
ABI0032,USD,0,5/5/2025
ABI0034,AFN,20000,5/5/2025
ABI0034,USD,2250,5/5/2025
ABI0040,AFN,87000,5/5/2025
ABI0040,USD,18550,5/5/2025
ABI0041,AFN,137000,5/5/2025
ABI0041,USD,0,5/5/2025
ABI0042,AFN,150500,5/5/2025
ABI0042,USD,0,5/5/2025
ABI0043,AFN,136500,5/5/2025
ABI0043,USD,14350,5/5/2025
ABI0044,AFN,339500,5/5/2025
ABI0045,AFN,123500,5/5/2025
ABI0045,USD,0,5/5/2025
ABI0046,AFN,60500,5/5/2025
ABI0046,USD,0,5/5/2025
ABI0047,AFN,99000,5/5/2025
ABI0047,USD,0,5/5/2025
ABI0049,AFN,191000,5/5/2025
ABI0049,USD,0,5/5/2025
ABI0051,USD,900,5/5/2025
ABI0053,AFN,186000,5/5/2025
ABI0053,USD,0,5/5/2025
ABI0055,AFN,257500,5/5/2025
ABI0055,USD,0,5/5/2025
ABI0056,AFN,168500,5/5/2025
ABI0056,USD,0,5/5/2025
ABI0057,AFN,220000,5/5/2025
ABI0057,USD,0,5/5/2025
ABI0063,AFN,62500,5/5/2025
ABI0063,USD,0,5/5/2025
ABI0067,AFN,88000,5/5/2025
ABI0071,AFN,30000,5/5/2025
ABI0073,AFN,43000,5/5/2025
ABI0077,AFN,5000,5/5/2025
ABI0080,AFN,270500,5/5/2025
ABI0080,USD,0,5/5/2025
ABI0081,AFN,263000,5/5/2025
ABI0081,USD,0,5/5/2025
ABI0082,AFN,100500,5/5/2025
ABI0086,AFN,25000,5/5/2025
ABI0087,AFN,307500,5/5/2025
ABI0087,USD,0,5/5/2025
ABI0090,USD,1700,5/5/2025
ABI0092,AFN,7500,5/5/2025
ABI0092,USD,0,5/5/2025
ABI0093,AFN,50000,5/5/2025
ABI0093,USD,0,5/5/2025
ABI0095,AFN,101500,5/5/2025
ABI0098,AFN,394000,5/5/2025
ABI0098,USD,0,5/5/2025
ABI0099,AFN,198500,5/5/2025
ABI0099,USD,0,5/5/2025
ABI0100,AFN,511000,5/5/2025
ABI0100,USD,300,5/5/2025
ABI0101,USD,5100,5/5/2025
ABI0103,AFN,36000,5/5/2025
ABI0103,USD,0,5/5/2025
ABI0105,AFN,293000,5/5/2025
ABI0105,USD,0,5/5/2025
ABI0109,AFN,157500,5/5/2025
ABI0110,AFN,41000,5/5/2025
ABI0110,USD,0,5/5/2025
ABI0111,AFN,42000,5/5/2025
ABI0113,AFN,46800,5/5/2025
ABI0114,AFN,8000,5/5/2025
ABI0114,USD,300,5/5/2025
ABI0116,AFN,322000,5/5/2025
ABI0116,USD,0,5/5/2025
ABI0120,AFN,21000,5/5/2025
ABI0120,USD,0,5/5/2025
ABI0121,AFN,103500,5/5/2025
ABI0121,USD,0,5/5/2025
ABI0123,AFN,184000,5/5/2025
ABI0123,USD,0,5/5/2025
ABI0125,AFN,500,5/5/2025
ABI0004,AFN,245000,5/6/2025
ABI0007,AFN,56500,5/6/2025
ABI0010,AFN,359000,5/6/2025
ABI0010,USD,0,5/6/2025
ABI0011,AFN,20000,5/6/2025
ABI0015,AFN,213000,5/6/2025
ABI0015,USD,0,5/6/2025
ABI0019,AFN,229500,5/6/2025
ABI0019,USD,0,5/6/2025
ABI0026,AFN,52500,5/6/2025
ABI0029,AFN,4000,5/6/2025
ABI0030,AFN,45500,5/6/2025
ABI0031,AFN,36000,5/6/2025
ABI0032,AFN,15000,5/6/2025
ABI0034,AFN,10000,5/6/2025
ABI0034,USD,6100,5/6/2025
ABI0040,AFN,47500,5/6/2025
ABI0040,USD,14800,5/6/2025
ABI0041,AFN,110000,5/6/2025
ABI0041,USD,0,5/6/2025
ABI0042,AFN,37500,5/6/2025
ABI0042,USD,0,5/6/2025
ABI0043,AFN,86500,5/6/2025
ABI0043,USD,9650,5/6/2025
ABI0044,AFN,90500,5/6/2025
ABI0045,AFN,99000,5/6/2025
ABI0046,AFN,4500,5/6/2025
ABI0047,AFN,294000,5/6/2025
ABI0047,USD,0,5/6/2025
ABI0049,AFN,258000,5/6/2025
ABI0049,USD,0,5/6/2025
ABI0053,AFN,259000,5/6/2025
ABI0053,USD,0,5/6/2025
ABI0055,AFN,185000,5/6/2025
ABI0055,USD,0,5/6/2025
ABI0056,AFN,88500,5/6/2025
ABI0057,AFN,204500,5/6/2025
ABI0057,USD,0,5/6/2025
ABI0063,AFN,88500,5/6/2025
ABI0063,USD,0,5/6/2025
ABI0067,AFN,72000,5/6/2025
ABI0071,AFN,4000,5/6/2025
ABI0073,AFN,7500,5/6/2025
ABI0080,AFN,221000,5/6/2025
ABI0081,AFN,79000,5/6/2025
ABI0081,USD,0,5/6/2025
ABI0082,AFN,152500,5/6/2025
ABI0086,AFN,7000,5/6/2025
ABI0087,AFN,158500,5/6/2025
ABI0087,USD,0,5/6/2025
ABI0090,USD,2900,5/6/2025
ABI0093,AFN,99500,5/6/2025
ABI0095,AFN,242000,5/6/2025
ABI0096,AFN,11000,5/6/2025
ABI0098,AFN,69000,5/6/2025
ABI0099,AFN,73000,5/6/2025
ABI0099,USD,0,5/6/2025
ABI0100,AFN,456500,5/6/2025
ABI0100,USD,3700,5/6/2025
ABI0101,AFN,75500,5/6/2025
ABI0101,USD,1900,5/6/2025
ABI0103,AFN,147000,5/6/2025
ABI0103,USD,0,5/6/2025
ABI0105,AFN,552000,5/6/2025
ABI0105,USD,0,5/6/2025
ABI0109,AFN,54500,5/6/2025
ABI0110,AFN,42000,5/6/2025
ABI0111,AFN,149000,5/6/2025
ABI0113,AFN,56300,5/6/2025
ABI0113,USD,500,5/6/2025
ABI0114,AFN,12500,5/6/2025
ABI0115,AFN,5000,5/6/2025
ABI0116,AFN,38000,5/6/2025
ABI0116,USD,0,5/6/2025
ABI0120,AFN,11000,5/6/2025
ABI0121,AFN,102000,5/6/2025
ABI0121,USD,0,5/6/2025
ABI0123,AFN,52500,5/6/2025
ABI0123,USD,0,5/6/2025
ABI0125,AFN,11500,5/6/2025
ABI0004,AFN,432000,5/7/2025
ABI0004,USD,0,5/7/2025
ABI0007,AFN,127000,5/7/2025
ABI0007,USD,0,5/7/2025
ABI0010,AFN,132000,5/7/2025
ABI0010,USD,0,5/7/2025
ABI0011,AFN,78000,5/7/2025
ABI0011,USD,0,5/7/2025
ABI0015,AFN,233000,5/7/2025
ABI0015,USD,0,5/7/2025
ABI0019,AFN,378500,5/7/2025
ABI0019,USD,0,5/7/2025
ABI0026,AFN,35000,5/7/2025
ABI0030,AFN,118000,5/7/2025
ABI0031,AFN,201000,5/7/2025
ABI0031,USD,0,5/7/2025
ABI0032,AFN,78000,5/7/2025
ABI0034,AFN,10000,5/7/2025
ABI0034,USD,3400,5/7/2025
ABI0040,AFN,20000,5/7/2025
ABI0040,USD,21750,5/7/2025
ABI0041,AFN,306500,5/7/2025
ABI0041,USD,0,5/7/2025
ABI0042,AFN,383500,5/7/2025
ABI0043,AFN,60000,5/7/2025
ABI0043,USD,14350,5/7/2025
ABI0044,AFN,302000,5/7/2025
ABI0044,USD,0,5/7/2025
ABI0045,AFN,50000,5/7/2025
ABI0046,AFN,544500,5/7/2025
ABI0046,USD,500,5/7/2025
ABI0047,AFN,27000,5/7/2025
ABI0048,AFN,10000,5/7/2025
ABI0048,USD,0,5/7/2025
ABI0049,AFN,182500,5/7/2025
ABI0051,USD,100,5/7/2025
ABI0053,AFN,302500,5/7/2025
ABI0053,USD,0,5/7/2025
ABI0055,AFN,256500,5/7/2025
ABI0055,USD,0,5/7/2025
ABI0056,AFN,65500,5/7/2025
ABI0057,AFN,217000,5/7/2025
ABI0063,AFN,34000,5/7/2025
ABI0067,AFN,87000,5/7/2025
ABI0071,AFN,44500,5/7/2025
ABI0072,AFN,51000,5/7/2025
ABI0072,USD,0,5/7/2025
ABI0073,AFN,13000,5/7/2025
ABI0073,USD,0,5/7/2025
ABI0080,AFN,411500,5/7/2025
ABI0081,AFN,235000,5/7/2025
ABI0081,USD,0,5/7/2025
ABI0082,AFN,37500,5/7/2025
ABI0086,AFN,47000,5/7/2025
ABI0086,USD,0,5/7/2025
ABI0087,AFN,306500,5/7/2025
ABI0087,USD,0,5/7/2025
ABI0090,AFN,12000,5/7/2025
ABI0090,USD,1550,5/7/2025
ABI0092,AFN,34000,5/7/2025
ABI0093,AFN,53000,5/7/2025
ABI0095,AFN,274000,5/7/2025
ABI0096,AFN,102000,5/7/2025
ABI0096,USD,0,5/7/2025
ABI0098,AFN,22000,5/7/2025
ABI0099,AFN,43000,5/7/2025
ABI0099,USD,0,5/7/2025
ABI0100,AFN,488000,5/7/2025
ABI0100,USD,700,5/7/2025
ABI0101,USD,3350,5/7/2025
ABI0103,AFN,25000,5/7/2025
ABI0103,USD,0,5/7/2025
ABI0105,AFN,283000,5/7/2025
ABI0105,USD,0,5/7/2025
ABI0109,AFN,113000,5/7/2025
ABI0110,AFN,1000,5/7/2025
ABI0111,AFN,85500,5/7/2025
ABI0111,USD,0,5/7/2025
ABI0113,AFN,180000,5/7/2025
ABI0114,AFN,17000,5/7/2025
ABI0115,AFN,1000,5/7/2025
ABI0115,USD,0,5/7/2025
ABI0116,AFN,43500,5/7/2025
ABI0120,AFN,25000,5/7/2025
ABI0121,AFN,1883000,5/7/2025
ABI0121,USD,0,5/7/2025
ABI0123,AFN,3833500,5/7/2025
ABI0123,USD,0,5/7/2025
ABI0125,AFN,7000,5/7/2025
ABI0004,AFN,387000,5/8/2025
ABI0004,USD,0,5/8/2025
ABI0007,AFN,76000,5/8/2025
ABI0007,USD,0,5/8/2025
ABI0010,AFN,305000,5/8/2025
ABI0010,USD,0,5/8/2025
ABI0011,AFN,75500,5/8/2025
ABI0011,USD,0,5/8/2025
ABI0015,AFN,676000,5/8/2025
ABI0015,USD,0,5/8/2025
ABI0019,AFN,365500,5/8/2025
ABI0019,USD,0,5/8/2025
ABI0026,AFN,77000,5/8/2025
ABI0030,AFN,56500,5/8/2025
ABI0031,AFN,103000,5/8/2025
ABI0032,AFN,82500,5/8/2025
ABI0034,AFN,4000,5/8/2025
ABI0034,USD,4200,5/8/2025
ABI0040,AFN,40000,5/8/2025
ABI0040,USD,13650,5/8/2025
ABI0041,AFN,325000,5/8/2025
ABI0041,USD,0,5/8/2025
ABI0042,AFN,587000,5/8/2025
ABI0042,USD,0,5/8/2025
ABI0043,AFN,18000,5/8/2025
ABI0043,USD,12750,5/8/2025
ABI0044,AFN,320000,5/8/2025
ABI0044,USD,0,5/8/2025
ABI0045,AFN,47500,5/8/2025
ABI0046,AFN,179000,5/8/2025
ABI0046,USD,0,5/8/2025
ABI0047,AFN,58500,5/8/2025
ABI0047,USD,0,5/8/2025
ABI0048,AFN,25000,5/8/2025
ABI0049,AFN,303500,5/8/2025
ABI0049,USD,0,5/8/2025
ABI0053,AFN,204500,5/8/2025
ABI0053,USD,0,5/8/2025
ABI0055,AFN,216500,5/8/2025
ABI0055,USD,0,5/8/2025
ABI0056,AFN,228000,5/8/2025
ABI0056,USD,0,5/8/2025
ABI0057,AFN,350500,5/8/2025
ABI0057,USD,0,5/8/2025
ABI0063,AFN,84000,5/8/2025
ABI0063,USD,0,5/8/2025
ABI0067,AFN,12000,5/8/2025
ABI0072,AFN,3500,5/8/2025
ABI0077,AFN,7500,5/8/2025
ABI0080,AFN,221000,5/8/2025
ABI0080,USD,0,5/8/2025
ABI0081,AFN,116000,5/8/2025
ABI0082,AFN,30500,5/8/2025
ABI0086,AFN,6000,5/8/2025
ABI0087,AFN,181500,5/8/2025
ABI0087,USD,0,5/8/2025
ABI0090,USD,1550,5/8/2025
ABI0092,AFN,39500,5/8/2025
ABI0093,AFN,72000,5/8/2025
ABI0095,AFN,268500,5/8/2025
ABI0096,AFN,42500,5/8/2025
ABI0098,AFN,47000,5/8/2025
ABI0098,USD,0,5/8/2025
ABI0099,AFN,144500,5/8/2025
ABI0099,USD,0,5/8/2025
ABI0100,AFN,118000,5/8/2025
ABI0100,USD,300,5/8/2025
ABI0101,AFN,36000,5/8/2025
ABI0101,USD,4500,5/8/2025
ABI0103,AFN,97500,5/8/2025
ABI0105,AFN,298000,5/8/2025
ABI0109,AFN,23000,5/8/2025
ABI0110,AFN,10000,5/8/2025
ABI0111,AFN,44500,5/8/2025
ABI0111,USD,0,5/8/2025
ABI0113,AFN,157100,5/8/2025
ABI0114,AFN,500,5/8/2025
ABI0115,AFN,81500,5/8/2025
ABI0116,AFN,158500,5/8/2025
ABI0116,USD,0,5/8/2025
ABI0120,AFN,32000,5/8/2025
ABI0121,AFN,223500,5/8/2025
ABI0121,USD,0,5/8/2025
ABI0123,AFN,1285000,5/8/2025
ABI0123,USD,500,5/8/2025
ABI0004,AFN,140500,5/9/2025
ABI0004,USD,0,5/9/2025
ABI0007,AFN,143000,5/9/2025
ABI0007,USD,0,5/9/2025
ABI0010,AFN,35000,5/9/2025
ABI0010,USD,0,5/9/2025
ABI0015,AFN,106500,5/9/2025
ABI0015,USD,0,5/9/2025
ABI0019,AFN,436000,5/9/2025
ABI0019,USD,0,5/9/2025
ABI0026,AFN,67000,5/9/2025
ABI0031,AFN,133000,5/9/2025
ABI0031,USD,0,5/9/2025
ABI0032,AFN,500,5/9/2025
ABI0034,AFN,3000,5/9/2025
ABI0034,USD,2250,5/9/2025
ABI0040,AFN,60500,5/9/2025
ABI0040,USD,12250,5/9/2025
ABI0041,AFN,363500,5/9/2025
ABI0041,USD,0,5/9/2025
ABI0042,AFN,253000,5/9/2025
ABI0043,AFN,22000,5/9/2025
ABI0043,USD,8800,5/9/2025
ABI0044,AFN,264000,5/9/2025
ABI0045,AFN,52000,5/9/2025
ABI0045,USD,0,5/9/2025
ABI0046,AFN,21000,5/9/2025
ABI0046,USD,0,5/9/2025
ABI0047,AFN,65000,5/9/2025
ABI0049,AFN,131000,5/9/2025
ABI0053,AFN,444500,5/9/2025
ABI0053,USD,0,5/9/2025
ABI0055,AFN,193000,5/9/2025
ABI0055,USD,0,5/9/2025
ABI0056,AFN,469500,5/9/2025
ABI0056,USD,0,5/9/2025
ABI0057,AFN,197000,5/9/2025
ABI0057,USD,0,5/9/2025
ABI0063,AFN,33000,5/9/2025
ABI0067,AFN,107000,5/9/2025
ABI0071,AFN,35000,5/9/2025
ABI0071,USD,0,5/9/2025
ABI0073,AFN,13000,5/9/2025
ABI0073,USD,0,5/9/2025
ABI0077,AFN,11000,5/9/2025
ABI0080,AFN,218500,5/9/2025
ABI0081,AFN,277000,5/9/2025
ABI0081,USD,0,5/9/2025
ABI0082,AFN,101500,5/9/2025
ABI0087,AFN,233500,5/9/2025
ABI0087,USD,0,5/9/2025
ABI0090,USD,1750,5/9/2025
ABI0092,AFN,24000,5/9/2025
ABI0093,AFN,61000,5/9/2025
ABI0095,AFN,64000,5/9/2025
ABI0095,USD,0,5/9/2025
ABI0096,AFN,36000,5/9/2025
ABI0096,USD,0,5/9/2025
ABI0098,AFN,161000,5/9/2025
ABI0099,AFN,65500,5/9/2025
ABI0099,USD,0,5/9/2025
ABI0100,AFN,412000,5/9/2025
ABI0100,USD,4100,5/9/2025
ABI0101,AFN,7500,5/9/2025
ABI0101,USD,2300,5/9/2025
ABI0103,AFN,13000,5/9/2025
ABI0103,USD,0,5/9/2025
ABI0105,AFN,140000,5/9/2025
ABI0105,USD,0,5/9/2025
ABI0109,AFN,28000,5/9/2025
ABI0110,AFN,33000,5/9/2025
ABI0111,AFN,26500,5/9/2025
ABI0113,AFN,1000,5/9/2025
ABI0114,AFN,1000,5/9/2025
ABI0115,AFN,8500,5/9/2025
ABI0116,AFN,86500,5/9/2025
ABI0116,USD,0,5/9/2025
ABI0120,AFN,26000,5/9/2025
ABI0121,AFN,64500,5/9/2025
ABI0121,USD,0,5/9/2025
ABI0123,AFN,176500,5/9/2025
ABI0123,USD,300,5/9/2025
ABI0004,AFN,357000,5/10/2025
ABI0004,USD,0,5/10/2025
ABI0007,AFN,45000,5/10/2025
ABI0010,AFN,58500,5/10/2025
ABI0010,USD,0,5/10/2025
ABI0011,AFN,49000,5/10/2025
ABI0015,AFN,229000,5/10/2025
ABI0015,USD,0,5/10/2025
ABI0019,AFN,251500,5/10/2025
ABI0019,USD,0,5/10/2025
ABI0026,AFN,72000,5/10/2025
ABI0030,AFN,57000,5/10/2025
ABI0030,USD,0,5/10/2025
ABI0031,AFN,64000,5/10/2025
ABI0032,AFN,19500,5/10/2025
ABI0034,USD,2250,5/10/2025
ABI0040,AFN,1500,5/10/2025
ABI0040,USD,2550,5/10/2025
ABI0041,AFN,72000,5/10/2025
ABI0041,USD,0,5/10/2025
ABI0042,AFN,72500,5/10/2025
ABI0042,USD,0,5/10/2025
ABI0043,USD,7300,5/10/2025
ABI0044,AFN,104500,5/10/2025
ABI0044,USD,0,5/10/2025
ABI0046,AFN,162500,5/10/2025
ABI0046,USD,0,5/10/2025
ABI0047,AFN,118000,5/10/2025
ABI0048,AFN,500,5/10/2025
ABI0049,AFN,103000,5/10/2025
ABI0049,USD,0,5/10/2025
ABI0051,USD,600,5/10/2025
ABI0053,AFN,432000,5/10/2025
ABI0053,USD,0,5/10/2025
ABI0055,AFN,96000,5/10/2025
ABI0055,USD,0,5/10/2025
ABI0056,AFN,225000,5/10/2025
ABI0057,AFN,249500,5/10/2025
ABI0063,AFN,12500,5/10/2025
ABI0067,AFN,163000,5/10/2025
ABI0071,AFN,17500,5/10/2025
ABI0077,USD,0,5/10/2025
ABI0080,AFN,94000,5/10/2025
ABI0081,AFN,101000,5/10/2025
ABI0081,USD,0,5/10/2025
ABI0082,AFN,62000,5/10/2025
ABI0086,AFN,8500,5/10/2025
ABI0087,AFN,248000,5/10/2025
ABI0087,USD,0,5/10/2025
ABI0090,USD,1000,5/10/2025
ABI0092,AFN,63000,5/10/2025
ABI0093,AFN,23500,5/10/2025
ABI0093,USD,0,5/10/2025
ABI0095,AFN,168000,5/10/2025
ABI0095,USD,0,5/10/2025
ABI0096,AFN,67000,5/10/2025
ABI0096,USD,0,5/10/2025
ABI0098,AFN,122000,5/10/2025
ABI0098,USD,0,5/10/2025
ABI0099,AFN,101000,5/10/2025
ABI0099,USD,0,5/10/2025
ABI0100,AFN,228500,5/10/2025
ABI0100,USD,2000,5/10/2025
ABI0101,USD,600,5/10/2025
ABI0103,AFN,22000,5/10/2025
ABI0105,AFN,114500,5/10/2025
ABI0109,AFN,10000,5/10/2025
ABI0110,AFN,20000,5/10/2025
ABI0111,AFN,39500,5/10/2025
ABI0113,AFN,75000,5/10/2025
ABI0113,USD,400,5/10/2025
ABI0116,AFN,154500,5/10/2025
ABI0116,USD,0,5/10/2025
ABI0120,AFN,53000,5/10/2025
ABI0121,AFN,232000,5/10/2025
ABI0121,USD,0,5/10/2025
ABI0123,AFN,293500,5/10/2025
ABI0123,USD,7000,5/10/2025
ABI0004,AFN,247000,5/11/2025
ABI0007,AFN,69000,5/11/2025
ABI0010,AFN,148000,5/11/2025
ABI0010,USD,0,5/11/2025
ABI0015,AFN,230500,5/11/2025
ABI0015,USD,0,5/11/2025
ABI0019,AFN,203500,5/11/2025
ABI0026,AFN,22500,5/11/2025
ABI0029,AFN,2000,5/11/2025
ABI0030,AFN,39000,5/11/2025
ABI0031,AFN,131000,5/11/2025
ABI0031,USD,0,5/11/2025
ABI0032,AFN,126500,5/11/2025
ABI0032,USD,0,5/11/2025
ABI0034,AFN,10000,5/11/2025
ABI0034,USD,2000,5/11/2025
ABI0040,AFN,33500,5/11/2025
ABI0040,USD,6900,5/11/2025
ABI0041,AFN,144000,5/11/2025
ABI0042,AFN,237000,5/11/2025
ABI0043,AFN,17500,5/11/2025
ABI0043,USD,5900,5/11/2025
ABI0044,AFN,225500,5/11/2025
ABI0044,USD,0,5/11/2025
ABI0045,AFN,10000,5/11/2025
ABI0046,AFN,39000,5/11/2025
ABI0046,USD,1000,5/11/2025
ABI0047,AFN,158500,5/11/2025
ABI0047,USD,0,5/11/2025
ABI0048,AFN,5000,5/11/2025
ABI0049,AFN,261000,5/11/2025
ABI0049,USD,0,5/11/2025
ABI0051,USD,500,5/11/2025
ABI0053,AFN,481000,5/11/2025
ABI0053,USD,0,5/11/2025
ABI0055,AFN,346000,5/11/2025
ABI0055,USD,0,5/11/2025
ABI0056,AFN,244500,5/11/2025
ABI0056,USD,0,5/11/2025
ABI0057,AFN,178500,5/11/2025
ABI0063,AFN,73000,5/11/2025
ABI0067,AFN,88000,5/11/2025
ABI0072,AFN,26000,5/11/2025
ABI0080,AFN,126500,5/11/2025
ABI0081,AFN,199500,5/11/2025
ABI0081,USD,0,5/11/2025
ABI0082,AFN,31000,5/11/2025
ABI0082,USD,0,5/11/2025
ABI0087,AFN,301500,5/11/2025
ABI0087,USD,0,5/11/2025
ABI0090,AFN,10000,5/11/2025
ABI0090,USD,1500,5/11/2025
ABI0093,AFN,78000,5/11/2025
ABI0093,USD,0,5/11/2025
ABI0095,AFN,106000,5/11/2025
ABI0096,AFN,41000,5/11/2025
ABI0096,USD,0,5/11/2025
ABI0098,AFN,27000,5/11/2025
ABI0099,AFN,208500,5/11/2025
ABI0100,AFN,255000,5/11/2025
ABI0100,USD,300,5/11/2025
ABI0101,AFN,5000,5/11/2025
ABI0101,USD,5700,5/11/2025
ABI0103,AFN,18500,5/11/2025
ABI0105,AFN,146500,5/11/2025
ABI0105,USD,0,5/11/2025
ABI0109,AFN,41000,5/11/2025
ABI0110,AFN,65000,5/11/2025
ABI0110,USD,0,5/11/2025
ABI0111,AFN,27000,5/11/2025
ABI0111,USD,0,5/11/2025
ABI0113,AFN,31800,5/11/2025
ABI0113,USD,1500,5/11/2025
ABI0114,AFN,30500,5/11/2025
ABI0115,AFN,2000,5/11/2025
ABI0116,AFN,114000,5/11/2025
ABI0116,USD,0,5/11/2025
ABI0120,AFN,2000,5/11/2025
ABI0121,AFN,177500,5/11/2025
ABI0121,USD,0,5/11/2025
ABI0123,AFN,209000,5/11/2025
ABI0123,USD,8400,5/11/2025
ABI0125,AFN,31000,5/11/2025
ABI0125,USD,0,5/11/2025
ABI0004,AFN,280000,5/12/2025
ABI0004,USD,0,5/12/2025
ABI0007,AFN,95000,5/12/2025
ABI0010,AFN,264000,5/12/2025
ABI0010,USD,0,5/12/2025
ABI0011,AFN,30500,5/12/2025
ABI0015,AFN,340500,5/12/2025
ABI0015,USD,0,5/12/2025
ABI0019,AFN,341500,5/12/2025
ABI0019,USD,0,5/12/2025
ABI0021,AFN,300000,5/12/2025
ABI0021,USD,0,5/12/2025
ABI0026,AFN,64500,5/12/2025
ABI0030,AFN,15000,5/12/2025
ABI0031,AFN,153000,5/12/2025
ABI0032,AFN,150000,5/12/2025
ABI0034,AFN,4000,5/12/2025
ABI0034,USD,3250,5/12/2025
ABI0040,AFN,35000,5/12/2025
ABI0040,USD,15950,5/12/2025
ABI0041,AFN,190500,5/12/2025
ABI0041,USD,0,5/12/2025
ABI0042,AFN,294500,5/12/2025
ABI0042,USD,0,5/12/2025
ABI0043,AFN,36000,5/12/2025
ABI0043,USD,12100,5/12/2025
ABI0044,AFN,148500,5/12/2025
ABI0044,USD,0,5/12/2025
ABI0045,AFN,80000,5/12/2025
ABI0045,USD,0,5/12/2025
ABI0046,AFN,10000,5/12/2025
ABI0047,AFN,74000,5/12/2025
ABI0047,USD,0,5/12/2025
ABI0048,AFN,15000,5/12/2025
ABI0049,AFN,68000,5/12/2025
ABI0049,USD,0,5/12/2025
ABI0051,USD,100,5/12/2025
ABI0053,AFN,810500,5/12/2025
ABI0053,USD,0,5/12/2025
ABI0055,AFN,435500,5/12/2025
ABI0055,USD,0,5/12/2025
ABI0056,AFN,94000,5/12/2025
ABI0056,USD,0,5/12/2025
ABI0057,AFN,154000,5/12/2025
ABI0057,USD,0,5/12/2025
ABI0063,AFN,7000,5/12/2025
